mac,1,2,3,4,5,6,7,8,9,10,label,noise,concurrent_noise_path,synthetic
e6:53:5c:2a:e8:e2,-55.6,-52.1,-54.4,-52.1,-51.8,-63.6,-58.5,-55.1,-58.8,-54.2,BB,True,AA,True
e6:53:5c:2a:e8:e2,-49.0,-58.5,-53.9,-56.6,-47.9,-52.3,-55.3,-48.9,-56.8,-52.3,BB,False,,True
4e:9a:ff:cd:da:f3,-44.6,-42.9,-34.3,-48.7,-51.9,-63.7,-57.9,-48.5,-56.7,-47.6,AB,True,AA,True
e6:53:5c:2a:e8:e2,-44.1,-49.4,-45.6,-50.3,-47.6,-48.6,-47.3,-41.1,-50.3,-50.2,AA,True,BA,True
00:be:3b:9e:7f:14,-44.5,-57.3,-44.6,-45.6,-32.4,-41.2,-47.6,-44.1,-46.4,-60.5,AB,True,AA,True
e6:53:5c:2a:e8:e2,-38.7,-41.5,-45.2,-40.7,-51.4,-56.8,-48.4,-53.4,-47.5,-56.9,AB,True,BB,True
04:b1:67:ac:8d:65,-63.8,-61.5,-67.3,-53.9,-49.5,-62.5,-55.3,-61.3,-53.9,-55.2,BA,True,AB,True
e6:53:5c:2a:e8:e2,-43.1,-41.0,-40.7,-44.2,-44.3,-48.2,-40.7,-40.9,-44.5,-47.6,AA,True,BA,True
76:64:61:f6:e6:14,-38.0,-49.0,-41.2,-46.7,-75.1,-61.4,-58.3,-52.7,-63.4,-57.4,AB,True,BA,True
76:64:61:f6:e6:14,-33.5,-37.4,-37.3,-35.4,-38.2,-35.4,-39.3,-38.4,-37.3,-39.5,AA,True,BB,True
4a:ff:61:0a:f6:20,-37.6,-38.0,-36.1,-36.8,-36.5,-28.2,-30.7,-29.0,-28.1,-30.0,AA,True,BA,True
4a:ff:61:0a:f6:20,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,AA,True,BA,False
04:b1:67:ac:8d:65,-50.2,-47.4,-42.1,-52.4,-49.3,-41.9,-45.7,-45.9,-44.3,-47.7,BA,True,AB,True
4a:ff:61:0a:f6:20,-46.7,-47.6,-47.8,-46.1,-45.8,-47.0,-46.7,-46.6,-46.7,-47.0,BA,True,AB,True
5c:77:76:80:95:6f,-36.3,-33.9,-21.6,-31.6,-61.7,-66.5,-60.4,-57.1,-59.2,-45.5,AB,True,AA,True
e6:53:5c:2a:e8:e2,-42.7,-53.4,-44.9,-34.1,-38.0,-37.9,-25.3,-27.6,-37.3,-38.3,BA,True,AB,True
e6:53:5c:2a:e8:e2,-52.9,-48.9,-54.6,-60.6,-60.6,-55.8,-53.9,-58.0,-51.0,-50.0,BB,False,,True
4e:9a:ff:cd:da:f3,-44.1,-46.2,-52.6,-47.2,-49.4,-55.6,-58.7,-51.6,-48.8,-46.9,BB,True,AB,True
2e:ad:62:53:35:66,-61.3,-56.8,-49.7,-46.1,-44.3,-43.6,-37.4,-38.9,-38.7,-45.8,BA,True,BB,True
e6:53:5c:2a:e8:e2,-22.6,-22.1,-23.6,-22.0,-23.1,-28.1,-28.2,-29.4,-29.9,-33.4,BA,True,AB,True
76:64:61:f6:e6:14,-46.8,-52.1,-48.6,-46.7,-59.5,-56.5,-44.3,-53.9,-48.9,-55.1,BB,True,AB,True
00:be:3b:9e:7f:14,-39.5,-52.2,-36.8,-38.6,-40.0,-37.0,-52.1,-51.8,-37.9,-39.2,AA,True,BB,True
4a:ff:61:0a:f6:20,-48.5,-48.3,-47.4,-47.3,-49.2,-47.9,-48.3,-49.0,-47.0,-40.3,BB,True,BA,True
e6:53:5c:2a:e8:e2,-43.8,-51.4,-60.2,-47.0,-43.2,-39.4,-26.2,-26.8,-28.7,-28.7,BA,True,AB,True
4a:ff:61:0a:f6:20,-33.9,-33.9,-34.8,-35.5,-35.7,-35.0,-35.1,-34.5,-33.6,-34.7,AA,True,BA,True
e6:53:5c:2a:e8:e2,-43.0,-39.0,-40.0,-41.0,-44.0,-43.0,-43.0,-45.0,-42.0,-46.0,AA,True,BA,False
4a:ff:61:0a:f6:20,-29.8,-30.0,-30.2,-29.1,-30.5,-28.7,-34.9,-35.1,-35.3,-37.7,AA,True,BA,True
6e:7c:a5:0f:91:c6,-30.2,-29.5,-29.6,-29.6,-29.1,-29.9,-30.3,-29.9,-28.5,-29.9,AB,True,AA,True
76:64:61:f6:e6:14,-32.9,-37.8,-31.7,-44.6,-46.8,-50.3,-53.8,-54.2,-64.8,-49.2,AB,True,AA,True
e6:53:5c:2a:e8:e2,-37.0,-27.0,-34.7,-32.3,-38.2,-36.2,-46.1,-45.3,-52.2,-46.1,AB,False,,True
76:64:61:f6:e6:14,-51.5,-42.0,-44.9,-48.6,-65.0,-47.8,-47.8,-53.2,-54.4,-49.5,AB,True,AA,True
76:64:61:f6:e6:14,-38.7,-58.9,-43.8,-45.4,-51.8,-51.2,-55.1,-60.0,-46.4,-39.3,AB,True,AA,True
04:b1:67:ac:8d:65,-45.8,-45.1,-44.8,-40.6,-38.1,-38.9,-39.5,-39.0,-31.7,-30.8,AA,True,BA,True
f6:12:7b:46:29:86,-41.1,-43.2,-42.6,-44.7,-40.0,-40.8,-41.3,-40.9,-40.6,-43.1,AA,True,BA,True
04:b1:67:ac:8d:65,-43.0,-35.4,-41.6,-37.0,-35.4,-38.7,-36.1,-35.1,-39.0,-36.5,AA,True,AB,True
2e:ad:62:53:35:66,-52.4,-55.0,-52.8,-46.6,-35.5,-34.4,-46.1,-53.2,-52.7,-42.8,BA,True,AA,True
76:64:61:f6:e6:14,-35.0,-37.0,-33.0,-32.0,-45.0,-36.0,-45.0,-57.0,-57.0,-50.0,AB,True,AA,False
04:b1:67:ac:8d:65,-38.9,-34.2,-35.2,-32.9,-35.4,-34.3,-35.7,-34.5,-36.9,-35.8,AA,True,BA,True
4a:ff:61:0a:f6:20,-37.3,-35.4,-37.5,-34.5,-37.1,-35.8,-35.6,-35.2,-36.1,-34.6,AA,True,BA,True
e6:53:5c:2a:e8:e2,-45.8,-58.6,-39.0,-37.6,-32.1,-35.1,-37.6,-45.1,-46.0,-44.5,BA,True,AB,True
04:b1:67:ac:8d:65,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-43.0,-43.0,AA,True,BA,False
76:64:61:f6:e6:14,-38.5,-38.1,-39.8,-54.8,-54.7,-44.2,-47.7,-46.4,-47.2,-48.4,AB,True,BA,True
76:64:61:f6:e6:14,-51.8,-50.8,-44.4,-43.9,-39.9,-39.2,-36.5,-48.9,-50.5,-39.2,BA,True,AA,True
04:b1:67:ac:8d:65,-35.7,-35.4,-35.8,-36.1,-36.2,-36.0,-36.7,-35.8,-35.0,-37.2,AA,True,BA,True
04:b1:67:ac:8d:65,-31.9,-32.7,-31.4,-32.0,-31.5,-32.6,-59.6,-56.5,-57.5,-57.4,AB,True,BB,True
6e:7c:a5:0f:91:c6,-39.2,-39.0,-37.6,-37.3,-39.9,-38.3,-37.2,-38.2,-38.3,-36.0,BB,True,AB,True
04:b1:67:ac:8d:65,-43.5,-38.9,-41.5,-37.7,-39.9,-38.5,-37.5,-39.2,-38.7,-36.2,AA,True,AB,True
76:64:61:f6:e6:14,-32.5,-34.9,-33.8,-36.7,-33.9,-37.6,-38.0,-33.5,-33.4,-29.8,AA,True,BB,True
04:b1:67:ac:8d:65,-36.8,-35.5,-34.9,-36.9,-36.9,-37.1,-36.5,-35.7,-40.8,-41.3,BA,True,AB,True
04:b1:67:ac:8d:65,-32.6,-32.3,-30.6,-31.3,-35.9,-35.1,-34.1,-36.6,-34.1,-36.4,AA,True,BA,True
4a:ff:61:0a:f6:20,-53.2,-51.1,-60.1,-61.3,-57.9,-56.5,-57.9,-57.2,-55.9,-56.8,BB,True,AA,True
76:64:61:f6:e6:14,-34.6,-38.2,-40.1,-37.2,-39.6,-41.0,-36.0,-31.8,-37.9,-32.2,AA,True,BB,True
76:64:61:f6:e6:14,-31.4,-35.9,-25.7,-61.3,-52.5,-62.5,-63.1,-69.6,-51.5,-47.1,AB,False,,True
04:b1:67:ac:8d:65,-49.5,-48.5,-48.6,-48.8,-48.9,-50.0,-50.2,-49.0,-49.9,-48.8,BB,True,AA,True
04:b1:67:ac:8d:65,-60.9,-60.4,-57.5,-65.6,-54.3,-44.8,-62.8,-54.7,-60.4,-53.1,BA,True,AB,True
2e:ad:62:53:35:66,-51.0,-57.0,-52.0,-59.0,-65.0,-60.0,-60.0,-59.0,-64.0,-58.0,BB,True,AB,False
4e:9a:ff:cd:da:f3,-43.1,-41.2,-45.3,-44.1,-36.4,-34.3,-40.0,-48.3,-50.8,-39.9,BA,True,AA,True
4a:ff:61:0a:f6:20,-60.5,-56.1,-59.9,-54.1,-52.3,-55.4,-50.4,-56.6,-53.5,-50.4,BB,True,AA,True
4e:9a:ff:cd:da:f3,-39.6,-37.4,-39.3,-42.6,-42.2,-41.7,-41.4,-40.9,-41.0,-40.4,AA,True,BB,True
e6:53:5c:2a:e8:e2,-42.3,-39.8,-34.7,-40.1,-35.2,-38.1,-40.8,-38.4,-42.5,-44.1,BB,True,AA,True
56:ec:bd:68:73:0c,-36.7,-42.6,-29.8,-38.5,-54.1,-69.8,-65.7,-61.5,-49.2,-55.2,AB,True,AA,True
ea:51:ae:7f:62:fa,-31.6,-45.0,-39.0,-36.8,-44.6,-42.8,-63.0,-66.6,-59.3,-55.0,AB,True,BA,True
76:64:61:f6:e6:14,-45.5,-44.2,-54.2,-54.6,-52.7,-50.1,-41.3,-50.9,-40.3,-42.4,BB,True,AB,True
e6:53:5c:2a:e8:e2,-41.3,-39.8,-35.1,-39.4,-36.8,-36.8,-38.3,-38.3,-44.3,-42.8,BB,True,AA,True
76:64:61:f6:e6:14,-37.1,-38.5,-38.3,-47.8,-52.1,-48.2,-48.6,-56.7,-46.8,-47.7,AB,True,BA,True
04:b1:67:ac:8d:65,-51.0,-52.3,-51.1,-52.9,-53.8,-53.3,-53.1,-59.8,-58.3,-58.8,BB,True,AA,True
04:b1:67:ac:8d:65,-58.1,-58.2,-59.3,-58.4,-57.6,-58.6,-57.9,-58.9,-59.7,-58.2,BB,True,AA,True
04:b1:67:ac:8d:65,-56.0,-53.2,-55.5,-55.4,-55.0,-54.4,-54.3,-53.8,-55.1,-54.7,BB,True,BA,True
00:be:3b:9e:7f:14,-58.1,-62.2,-51.9,-59.4,-57.6,-60.7,-45.7,-19.7,-28.9,-36.1,BA,True,BB,True
04:b1:67:ac:8d:65,-36.2,-35.2,-35.3,-35.2,-37.1,-35.5,-36.2,-35.1,-35.9,-35.5,BA,True,AB,True
4e:9a:ff:cd:da:f3,-51.0,-49.0,-50.0,-48.0,-48.0,-48.0,-46.0,-60.0,-50.0,-51.0,BB,True,AB,False
e6:53:5c:2a:e8:e2,-34.0,-32.0,-33.0,-33.0,-34.0,-37.0,-42.0,-44.0,-44.0,-39.0,AA,True,BA,False
e6:53:5c:2a:e8:e2,-49.9,-48.7,-45.1,-42.4,-45.8,-59.0,-58.6,-56.7,-67.5,-65.3,AB,True,BB,True
76:64:61:f6:e6:14,-47.0,-44.0,-48.0,-43.0,-41.0,-42.0,-51.0,-48.0,-38.0,-36.0,BA,True,AA,False
00:be:3b:9e:7f:14,-47.4,-58.1,-63.6,-53.9,-70.4,-63.3,-45.6,-41.8,-25.3,-26.2,BA,True,BB,True
e6:53:5c:2a:e8:e2,-35.6,-34.7,-30.7,-72.7,-60.8,-53.5,-46.1,-46.0,-47.4,-47.2,AB,True,BB,True
4e:9a:ff:cd:da:f3,-42.3,-44.0,-39.2,-43.2,-46.1,-43.8,-43.6,-43.9,-43.2,-40.2,AA,True,BB,True
04:b1:67:ac:8d:65,-47.7,-44.9,-49.5,-53.3,-55.2,-59.8,-54.2,-43.9,-56.1,-47.7,BB,True,BA,True
e6:53:5c:2a:e8:e2,-29.2,-29.4,-39.1,-32.3,-46.3,-41.7,-48.8,-48.2,-51.5,-43.5,AB,False,,True
76:64:61:f6:e6:14,-31.0,-36.0,-42.0,-56.0,-55.0,-58.0,-46.0,-49.0,-41.0,-48.0,AB,True,BA,False
76:64:61:f6:e6:14,-55.1,-50.3,-41.8,-38.9,-37.3,-45.6,-36.9,-36.6,-42.5,-44.4,BA,True,AA,True
f6:12:7b:46:29:86,-44.8,-37.2,-40.8,-37.4,-41.8,-39.9,-42.1,-45.9,-50.9,-44.6,AA,True,AB,True
56:ec:bd:68:73:0c,-70.7,-45.1,-57.3,-41.9,-43.7,-50.7,-43.4,-49.0,-51.9,-35.0,BA,True,BB,True
4a:ff:61:0a:f6:20,-40.2,-40.1,-41.4,-42.1,-39.9,-42.1,-41.0,-41.5,-40.9,-42.4,AB,True,BB,True
2e:ad:62:53:35:66,-67.6,-64.9,-62.1,-50.7,-51.1,-42.3,-47.0,-39.6,-40.3,-39.5,BA,True,BB,True
04:b1:67:ac:8d:65,-41.2,-40.6,-39.7,-41.0,-41.0,-39.7,-39.6,-40.1,-53.5,-61.8,AB,True,BB,True
76:64:61:f6:e6:14,-53.5,-48.6,-50.4,-51.5,-42.6,-45.2,-47.4,-50.2,-46.5,-48.6,BB,False,,True
4e:9a:ff:cd:da:f3,-47.2,-48.3,-50.6,-47.5,-51.2,-51.3,-47.3,-50.2,-50.2,-50.0,BB,True,AB,True
04:b1:67:ac:8d:65,-50.2,-50.5,-50.6,-49.8,-49.2,-51.1,-49.8,-51.3,-49.8,-49.4,BB,True,BA,True
e6:53:5c:2a:e8:e2,-46.0,-41.0,-42.0,-47.0,-47.0,-53.0,-48.0,-47.0,-39.0,-47.0,AA,True,BA,False
6e:7c:a5:0f:91:c6,-56.2,-55.8,-56.2,-56.4,-57.7,-56.7,-48.3,-48.7,-48.6,-48.2,BB,True,AB,True
00:be:3b:9e:7f:14,-41.5,-46.0,-53.8,-57.6,-56.0,-43.4,-52.4,-44.8,-46.4,-57.6,AB,True,BA,True
04:b1:67:ac:8d:65,-61.3,-63.9,-63.0,-63.4,-65.2,-64.2,-64.6,-64.2,-63.8,-65.6,BB,True,AA,True
e6:53:5c:2a:e8:e2,-44.1,-43.7,-43.4,-31.8,-45.6,-29.8,-43.0,-35.4,-31.8,-44.6,AA,True,BA,True
2e:ad:62:53:35:66,-42.0,-39.7,-42.2,-41.6,-42.3,-38.0,-42.4,-42.9,-39.7,-41.2,AA,True,BB,True
f6:12:7b:46:29:86,-52.0,-47.0,-49.0,-46.0,-44.0,-46.0,-46.0,-46.0,-46.0,-48.0,AA,True,BA,False
04:b1:67:ac:8d:65,-33.8,-33.2,-35.7,-35.8,-35.2,-33.3,-35.6,-30.0,-30.7,-29.9,AA,True,BA,True
04:b1:67:ac:8d:65,-29.4,-29.2,-28.8,-28.8,-27.8,-29.2,-28.8,-27.5,-28.8,-28.3,AA,True,AB,True
76:64:61:f6:e6:14,-49.0,-42.1,-46.1,-41.4,-44.5,-43.8,-48.4,-47.9,-44.7,-40.2,BA,True,AA,True
76:64:61:f6:e6:14,-34.9,-38.9,-42.2,-37.4,-38.8,-41.9,-53.5,-58.4,-56.2,-57.0,AB,True,AA,True
56:ec:bd:68:73:0c,-38.2,-41.4,-41.6,-36.2,-55.0,-50.5,-79.2,-60.8,-55.6,-56.3,AB,True,AA,True
76:64:61:f6:e6:14,-60.1,-56.0,-50.5,-46.5,-49.7,-50.6,-48.1,-54.1,-42.3,-38.5,AA,False,,True
56:ec:bd:68:73:0c,-56.0,-57.5,-51.0,-60.3,-49.4,-41.8,-56.0,-40.2,-43.9,-37.7,BB,True,AB,True
76:64:61:f6:e6:14,-59.8,-46.2,-50.9,-48.5,-44.8,-40.9,-38.2,-34.0,-31.2,-31.6,BA,True,AA,True
5c:77:76:80:95:6f,-55.9,-54.8,-46.4,-45.0,-56.3,-52.9,-53.2,-42.1,-38.6,-47.9,BA,True,BB,True
6e:7c:a5:0f:91:c6,-44.4,-42.9,-45.8,-45.0,-44.7,-44.0,-44.4,-44.2,-43.6,-42.8,AA,True,BB,True
76:64:61:f6:e6:14,-46.7,-45.4,-43.2,-48.9,-47.7,-50.1,-53.3,-48.8,-51.7,-46.8,BB,True,AB,True
5c:77:76:80:95:6f,-62.8,-59.2,-43.0,-39.9,-49.1,-39.1,-52.7,-53.6,-55.8,-54.4,BA,True,BB,True
2e:ad:62:53:35:66,-56.8,-57.3,-57.2,-56.6,-55.7,-57.7,-49.4,-51.8,-50.8,-58.0,BB,True,AB,True
2e:ad:62:53:35:66,-33.4,-25.8,-32.6,-54.2,-55.8,-55.1,-54.6,-64.7,-55.4,-56.7,AB,True,AA,True
04:b1:67:ac:8d:65,-33.9,-38.0,-36.9,-38.8,-38.7,-35.7,-37.6,-38.0,-35.3,-37.9,AA,True,AB,True
76:64:61:f6:e6:14,-44.6,-60.4,-51.3,-48.5,-45.6,-46.6,-44.0,-43.6,-44.9,-47.5,BB,True,AB,True
76:64:61:f6:e6:14,-42.4,-45.5,-48.0,-39.3,-38.5,-45.6,-43.4,-40.7,-33.6,-37.1,BA,True,AA,True
4a:ff:61:0a:f6:20,-32.0,-28.8,-31.2,-30.1,-29.0,-31.8,-30.8,-31.8,-31.2,-31.6,AA,True,AB,True
76:64:61:f6:e6:14,-47.2,-51.7,-43.6,-43.8,-44.1,-38.5,-39.6,-37.3,-38.5,-48.0,BA,True,BB,True
f6:12:7b:46:29:86,-66.0,-47.0,-44.0,-55.0,-42.0,-46.0,-41.0,-40.0,-37.0,-42.0,BA,True,AB,False
2e:ad:62:53:35:66,-46.1,-45.7,-39.6,-38.5,-46.4,-47.9,-54.9,-54.1,-49.2,-45.8,AB,True,AA,True
2e:ad:62:53:35:66,-56.9,-58.5,-55.5,-58.9,-52.4,-52.5,-53.0,-57.5,-49.5,-49.2,BB,True,AB,True
76:64:61:f6:e6:14,-25.1,-40.6,-50.0,-52.0,-51.9,-50.2,-50.6,-49.9,-47.8,-49.6,AB,True,BA,True
4a:ff:61:0a:f6:20,-37.1,-37.1,-37.1,-36.8,-36.7,-36.9,-36.4,-36.3,-37.8,-38.1,AA,True,BA,True
4a:ff:61:0a:f6:20,-45.6,-46.4,-46.7,-43.0,-44.7,-43.2,-42.2,-43.2,-41.1,-43.3,BB,True,AA,True
04:b1:67:ac:8d:65,-34.0,-35.9,-34.7,-34.9,-35.3,-33.6,-35.6,-36.1,-35.3,-34.4,AA,True,BA,True
76:64:61:f6:e6:14,-52.0,-44.1,-39.1,-40.1,-44.1,-42.0,-53.0,-37.0,-51.0,-42.1,BA,True,BB,True
f6:12:7b:46:29:86,-39.9,-39.3,-39.7,-39.7,-41.0,-37.7,-42.9,-40.3,-42.4,-48.1,AA,True,BA,True
76:64:61:f6:e6:14,-35.8,-32.0,-55.3,-56.8,-57.2,-62.3,-69.4,-55.9,-57.3,-44.6,AB,False,,True
4a:ff:61:0a:f6:20,-43.4,-43.4,-43.4,-43.4,-43.4,-43.4,-43.4,-43.4,-43.4,-43.4,AA,True,AB,True
5c:77:76:80:95:6f,-49.0,-49.0,-56.0,-48.0,-62.0,-50.0,-54.0,-44.0,-47.0,-39.0,BA,True,BB,False
4e:9a:ff:cd:da:f3,-58.7,-48.9,-44.5,-49.9,-43.9,-48.5,-50.2,-36.8,-54.4,-45.1,BA,True,BB,True
76:64:61:f6:e6:14,-29.3,-32.6,-37.8,-39.7,-39.1,-40.4,-39.1,-36.5,-32.6,-32.6,AA,True,BB,True
e6:53:5c:2a:e8:e2,-43.7,-44.5,-43.8,-46.9,-56.1,-53.3,-58.7,-56.5,-61.0,-52.0,AB,True,BB,True
4a:ff:61:0a:f6:20,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,BB,True,BA,False
e6:53:5c:2a:e8:e2,-54.6,-53.9,-47.5,-43.3,-49.5,-46.0,-56.1,-48.0,-58.3,-50.0,BB,True,BA,True
4a:ff:61:0a:f6:20,-51.0,-51.0,-51.0,-51.0,-47.0,-47.0,-47.0,-58.0,-60.0,-60.0,BB,True,AA,False
76:64:61:f6:e6:14,-36.1,-32.9,-32.5,-40.3,-36.2,-45.1,-50.7,-53.3,-55.7,-50.1,AB,True,AA,True
76:64:61:f6:e6:14,-33.8,-34.6,-41.5,-46.9,-52.4,-53.1,-56.9,-50.2,-49.1,-48.3,AB,True,AA,True
76:64:61:f6:e6:14,-30.8,-37.3,-36.5,-36.3,-42.6,-57.6,-54.4,-64.3,-63.6,-48.9,AB,True,AA,True
56:ec:bd:68:73:0c,-44.0,-41.2,-50.3,-42.9,-46.0,-45.0,-46.5,-80.1,-42.6,-36.9,BA,True,BB,True
5c:77:76:80:95:6f,-55.0,-49.0,-50.0,-56.0,-41.0,-37.0,-47.0,-49.0,-52.0,-48.0,BA,True,BB,True
00:be:3b:9e:7f:14,-39.3,-54.1,-61.2,-45.8,-51.4,-43.1,-39.3,-44.9,-44.5,-44.0,AB,True,BA,True
76:64:61:f6:e6:14,-51.1,-50.6,-62.4,-60.6,-62.0,-69.6,-55.3,-51.9,-44.0,-51.2,BB,False,,True
76:64:61:f6:e6:14,-49.3,-38.9,-47.7,-45.7,-51.8,-50.9,-44.0,-45.9,-47.2,-40.5,AA,False,,True
f6:12:7b:46:29:86,-51.0,-46.0,-49.0,-45.0,-48.0,-43.0,-51.0,-40.0,-41.0,-48.0,BB,True,BA,False
ea:51:ae:7f:62:fa,-56.3,-54.4,-57.4,-58.9,-52.3,-46.8,-41.9,-57.5,-34.8,-41.2,BA,True,AA,True
ea:51:ae:7f:62:fa,-38.7,-38.7,-36.0,-42.7,-50.7,-55.3,-51.3,-51.3,-50.0,-50.6,AB,True,BA,True
e6:53:5c:2a:e8:e2,-47.2,-56.0,-43.4,-48.9,-43.3,-45.5,-49.3,-54.5,-56.2,-59.9,BB,False,,True
4a:ff:61:0a:f6:20,-38.3,-37.5,-37.6,-37.8,-39.0,-39.0,-38.0,-40.0,-38.7,-37.7,AB,True,BB,True
5c:77:76:80:95:6f,-39.3,-34.8,-31.8,-29.3,-32.9,-44.0,-61.9,-59.7,-58.8,-58.7,AB,True,AA,True
f6:12:7b:46:29:86,-49.6,-48.3,-52.0,-55.4,-50.1,-52.7,-54.0,-53.7,-52.5,-52.7,BB,True,AA,True
76:64:61:f6:e6:14,-32.8,-34.5,-32.2,-37.3,-33.0,-38.0,-39.1,-34.1,-36.5,-29.0,AA,True,BB,True
04:b1:67:ac:8d:65,-63.1,-61.5,-64.6,-64.4,-64.5,-56.8,-58.3,-62.1,-56.3,-54.0,BB,True,AA,True
56:ec:bd:68:73:0c,-58.0,-54.0,-59.0,-70.0,-61.0,-67.0,-42.0,-46.0,-52.0,-57.0,BB,True,AB,True
e6:53:5c:2a:e8:e2,-42.0,-36.0,-39.5,-44.3,-46.0,-53.0,-48.0,-47.4,-53.1,-49.6,AA,True,BA,True
f6:12:7b:46:29:86,-45.4,-47.1,-48.2,-47.4,-51.9,-49.1,-43.8,-59.1,-42.4,-47.0,BB,True,BA,True
76:64:61:f6:e6:14,-36.3,-39.2,-39.5,-49.6,-48.4,-51.5,-70.7,-59.5,-62.1,-54.2,AB,True,AA,True
76:64:61:f6:e6:14,-37.1,-39.2,-36.6,-46.2,-57.5,-52.6,-47.6,-54.4,-61.5,-59.5,AB,True,BA,True
76:64:61:f6:e6:14,-35.8,-41.5,-46.9,-58.3,-58.2,-51.4,-50.5,-50.5,-51.8,-44.4,AB,True,BA,True
04:b1:67:ac:8d:65,-51.9,-50.6,-52.1,-54.1,-50.2,-50.4,-52.8,-51.1,-51.7,-53.1,BB,True,BA,True
76:64:61:f6:e6:14,-31.7,-36.1,-39.9,-53.0,-54.5,-50.1,-50.1,-50.2,-48.2,-49.8,AB,True,BA,True
e6:53:5c:2a:e8:e2,-57.3,-52.9,-42.3,-44.2,-51.1,-45.9,-51.7,-52.9,-57.2,-57.7,BB,True,BA,True
4e:9a:ff:cd:da:f3,-50.2,-52.2,-49.3,-46.2,-43.7,-39.5,-34.8,-39.7,-44.3,-47.2,BA,True,BB,True
2e:ad:62:53:35:66,-43.0,-40.0,-41.1,-34.3,-54.3,-52.4,-66.0,-69.2,-59.7,-65.6,AB,True,AA,True
f6:12:7b:46:29:86,-40.9,-44.9,-39.8,-36.7,-37.8,-49.2,-53.5,-54.9,-52.4,-55.6,AB,True,BB,True
04:b1:67:ac:8d:65,-38.4,-45.0,-45.6,-48.4,-53.9,-37.1,-50.0,-40.6,-46.5,-56.5,BA,True,AB,True
04:b1:67:ac:8d:65,-62.7,-63.5,-63.4,-63.1,-62.0,-62.5,-62.9,-61.7,-64.3,-62.5,AB,True,BB,True
56:ec:bd:68:73:0c,-37.5,-45.3,-33.3,-31.6,-54.7,-45.6,-49.5,-41.3,-45.5,-47.7,AB,True,BA,True
76:64:61:f6:e6:14,-51.6,-49.0,-42.1,-43.9,-40.1,-36.1,-36.0,-36.7,-38.7,-36.7,BA,True,AA,True
4e:9a:ff:cd:da:f3,-41.1,-42.9,-38.0,-42.1,-44.4,-51.2,-55.7,-61.4,-47.1,-62.9,AB,True,AA,True
76:64:61:f6:e6:14,-45.0,-43.2,-46.7,-47.0,-40.2,-38.4,-38.0,-46.3,-36.6,-37.6,AA,False,,True
e6:53:5c:2a:e8:e2,-49.6,-52.5,-55.1,-57.9,-42.0,-40.4,-50.9,-51.3,-32.6,-40.8,BA,True,AB,True
6e:7c:a5:0f:91:c6,-32.0,-38.0,-33.0,-42.0,-53.0,-48.0,-57.0,-47.0,-49.0,-50.0,AB,True,BA,False
2e:ad:62:53:35:66,-56.8,-58.1,-49.0,-58.6,-52.7,-63.9,-58.1,-65.9,-57.1,-48.8,BB,True,AB,True
e6:53:5c:2a:e8:e2,-55.0,-57.0,-57.0,-59.0,-40.0,-36.0,-49.0,-52.0,-47.0,-46.0,BA,True,AB,False
04:b1:67:ac:8d:65,-57.1,-59.6,-57.2,-59.0,-57.8,-56.9,-57.9,-57.8,-58.7,-57.7,AB,True,BB,True
04:b1:67:ac:8d:65,-46.9,-44.4,-56.3,-56.2,-56.9,-57.4,-56.5,-55.2,-57.1,-58.0,AA,True,BA,True
00:be:3b:9e:7f:14,-52.4,-50.8,-58.0,-62.4,-50.2,-41.2,-20.5,-35.4,-36.7,-45.6,BA,True,AA,True
4e:9a:ff:cd:da:f3,-41.3,-42.5,-39.6,-43.8,-46.2,-42.2,-43.8,-42.1,-43.0,-41.6,AA,True,BB,True
76:64:61:f6:e6:14,-33.5,-38.2,-31.8,-51.3,-43.9,-49.1,-62.3,-58.6,-44.4,-45.1,AB,True,AA,True
2e:ad:62:53:35:66,-34.1,-33.4,-43.3,-65.9,-51.3,-59.2,-54.5,-47.3,-53.4,-62.7,AB,True,BA,True
04:b1:67:ac:8d:65,-50.0,-49.2,-59.4,-58.9,-59.8,-59.5,-58.9,-59.0,-58.2,-64.7,BB,True,AA,True
04:b1:67:ac:8d:65,-43.9,-42.2,-43.4,-42.8,-42.4,-43.9,-43.7,-44.1,-40.3,-39.2,AA,True,AB,True
e6:53:5c:2a:e8:e2,-40.9,-45.4,-43.3,-41.0,-44.7,-43.1,-45.6,-46.7,-45.1,-50.5,AA,True,BA,True
e6:53:5c:2a:e8:e2,-53.0,-49.0,-55.0,-61.0,-61.0,-56.0,-54.0,-58.0,-51.0,-50.0,BB,False,,False
76:64:61:f6:e6:14,-39.6,-39.3,-40.8,-38.2,-49.3,-43.4,-57.8,-48.2,-45.5,-48.6,AB,True,AA,True
04:b1:67:ac:8d:65,-63.2,-58.9,-66.3,-51.9,-48.5,-63.5,-56.6,-59.8,-52.9,-56.8,BA,True,AB,True
ea:51:ae:7f:62:fa,-46.8,-47.9,-54.7,-46.1,-52.7,-51.6,-44.2,-39.3,-37.5,-41.3,BA,True,BB,True
